"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"139","ID:324","Florida","Orange, Seminole","No Detection","2024-09-09","95000","28.505308764802937","-81.46028017386689","June 22, 2025 - June 28, 2025"
"140","ID:337","Georgia","Fulton","No Detection","2024-05-20","189593","34.04454089745708","-84.38236782661112","June 22, 2025 - June 28, 2025"
"141","ID:2186","Guam","Guam","No Detection","2025-01-19","70486","13.447938859162772","144.65588104781648","June 22, 2025 - June 28, 2025"
"142","ID:101","California","El Dorado","No Detection","2024-09-08","30000","38.86550359644813","-120.01222570142022","June 22, 2025 - June 28, 2025"
"143","ID:229","Colorado","Garfield","No Detection","2024-07-11","16714","39.52699158047979","-107.32112395928974","June 22, 2025 - June 28, 2025"
"144","ID:1220","New Jersey","Passaic","No Detection","2025-01-27","54000","40.98393808660545","-74.27672092024015","June 22, 2025 - June 28, 2025"
"145","ID:1463","North Carolina","Forsyth","No Detection","2024-05-17","92000","36.02181548713255","-80.29026537645413","June 22, 2025 - June 28, 2025"
"146","ID:1859","Texas","Kaufman, Collin, Dallas","No Detection","2024-09-11","370000","32.94423746425547","-96.70064016253028","June 22, 2025 - June 28, 2025"
"147","ID:1987","Virginia","Frederick, Winchester City","No Detection","2024-09-10","60000","39.25413975300243","-78.14368911225583","June 22, 2025 - June 28, 2025"
"148","ID:1854","Texas","Dallas","No Detection","2024-09-17","9079","32.62208903001914","-96.64812569395052","June 22, 2025 - June 28, 2025"
"149","ID:523","Indiana","Monroe","No Detection","2024-05-20","56090","39.189987734612075","-86.64838184604966","June 22, 2025 - June 28, 2025"
"150","ID:1755","Oregon","Washington","No Detection","2024-07-10","40000","45.53146898717338","-123.1247957319748","June 22, 2025 - June 28, 2025"
"151","ID:712","Maine","Penobscot","No Detection","2024-05-20","40000","44.86022007250875","-68.77394565128155","June 22, 2025 - June 28, 2025"
"152","ID:1201","New Jersey","Atlantic","No Detection","2025-01-29","250000","39.36228107315562","-74.4376909152751","June 22, 2025 - June 28, 2025"
"153","ID:69","Arkansas","Boone","No Detection","2024-05-17","15000","36.271691940098","-93.00827668305243","June 22, 2025 - June 28, 2025"
"154","ID:144","California","San Bernardino","No Detection","2024-11-20","325000","34.08668186604309","-117.26947226249403","June 22, 2025 - June 28, 2025"
"155","ID:187","California","Stanislaus","No Detection","2024-10-16","230000","37.66980350799953","-121.08997016109858","June 22, 2025 - June 28, 2025"
"156","ID:732","Maryland","Anne Arundel","No Detection","2024-09-05","13296","38.928926438601145","-76.62533087758698","June 22, 2025 - June 28, 2025"
"157","ID:189","California","Sutter","No Detection","2024-11-20","70000","39.128895800399995","-121.67037903234858","June 22, 2025 - June 28, 2025"
"158","ID:1919","Texas","Webb","No Detection","2024-05-17","120000","27.3647289213758","-99.47529304391615","June 22, 2025 - June 28, 2025"
"159","ID:182","California","Shasta","No Detection","2024-11-21","60000","40.488674313484836","-122.26411339735043","June 22, 2025 - June 28, 2025"
"160","ID:1848","Texas","Dallas","No Detection","2024-05-17","200000","32.92460610491192","-96.62484074659594","June 22, 2025 - June 28, 2025"
"161","ID:155","California","San Joaquin","No Detection","2024-09-10","68000","38.15702604802914","-121.41036402113107","June 22, 2025 - June 28, 2025"
"162","ID:2347","California","Santa Barbara","No Detection","2025-04-29","97000","34.42899600286384","-119.8723665671403","June 22, 2025 - June 28, 2025"
"163","ID:2364","Colorado","Weld","No Detection","2024-07-11","40071","40.00580158517283","-104.74758300054928","June 22, 2025 - June 28, 2025"
"164","ID:1741","Oregon","Marion","No Detection","2024-07-23","229000","45.00501621426194","-123.02193415129027","June 22, 2025 - June 28, 2025"
"165","ID:2365","California","Solano","No Detection","2024-09-22","155000","38.23531707497507","-122.08429378029109","June 22, 2025 - June 28, 2025"
"166","ID:727","Maryland","Anne Arundel","No Detection","2024-09-17","91838","39.01209101674222","-76.4347153066704","June 22, 2025 - June 28, 2025"
"167","ID:1790","Pennsylvania","Montgomery","No Detection","2024-09-10","13000","40.169634000723974","-75.26992626244586","June 22, 2025 - June 28, 2025"
"168","ID:1975","Vermont","Washington","No Detection","2024-05-20","10100","44.26195896755053","-72.57543035991097","June 22, 2025 - June 28, 2025"
"169","ID:552","Kansas","Saline","No Detection","2024-05-17","47000","38.825604692205225","-97.60727601994","June 22, 2025 - June 28, 2025"
"170","ID:126","California","Mono","No Detection","2024-10-02","8200","37.688365143471195","-118.96842097261434","June 22, 2025 - June 28, 2025"
"171","ID:386","Idaho","Kootenai","No Detection","2024-05-17","50540","47.67364339012418","-116.78550606031678","June 22, 2025 - June 28, 2025"
"172","ID:2340","Alaska","Fairbanks North Star","No Detection","2024-09-04","92000","64.83893617027542","-147.87272985536774","June 22, 2025 - June 28, 2025"
"173","ID:195","Colorado","Arapahoe, Adams","No Detection","2024-07-11","268004","39.73690679280058","-104.86122896097137","June 22, 2025 - June 28, 2025"
"174","ID:224","Colorado","El Paso","No Detection","2024-07-11","303855","38.836890707028346","-104.81713076562896","June 22, 2025 - June 28, 2025"
"175","ID:1747","Oregon","Umatilla","No Detection","2022-03-24","18775","45.84909743875368","-119.29123040744301","June 22, 2025 - June 28, 2025"
"176","ID:1431","New York","Tompkins","No Detection","2024-06-11","90000","42.43879047609868","-76.55035195324228","June 22, 2025 - June 28, 2025"
"177","ID:341","Georgia","Fulton","No Detection","2024-06-02","70887","33.747555626365326","-84.54958330738661","June 22, 2025 - June 28, 2025"
"178","ID:729","Maryland","Anne Arundel","No Detection","2024-09-10","150078","39.209117631354964","-76.56521847625417","June 22, 2025 - June 28, 2025"
"179","ID:1857","Texas","Dallas","No Detection","2024-06-27","242000","32.89717486323132","-96.60110219530678","June 22, 2025 - June 28, 2025"
"180","ID:203","Colorado","Arapahoe","No Detection","2024-07-14","247443","39.64164336006416","-105.00465787461152","June 22, 2025 - June 28, 2025"
"181","ID:1188","New Hampshire","Hillsborough","No Detection","2025-02-18","172000","42.9697373551465","-71.44468484503314","June 22, 2025 - June 28, 2025"
"182","ID:2366","New Jersey","Camden","No Detection","2025-01-28","525000","39.91515693790455","-75.08546093020716","June 22, 2025 - June 28, 2025"
"183","ID:1768","Pennsylvania","Butler","No Detection","2024-09-09","45000","40.6653811657421","-80.07985172999562","June 22, 2025 - June 28, 2025"
"184","ID:954","Michigan","Washtenaw","No Detection","2024-05-17","125000","42.40175385675612","-83.48414550000142","June 22, 2025 - June 28, 2025"
"185","ID:308","Florida","Miami-Dade","No Detection","2024-05-19","750000","25.79966144614561","-80.24829186109417","June 22, 2025 - June 28, 2025"
"186","ID:555","Kansas","Wyandotte","No Detection","2024-05-29","35000","39.08100173903086","-94.7856670278585","June 22, 2025 - June 28, 2025"
"187","ID:1206","New Jersey","Essex, Hudson, Passaic, Union, Bergen","No Detection","2024-05-17","1500000","40.788327504849","-74.15431253705843","June 22, 2025 - June 28, 2025"
